,dataset,model,fold,structural_characteristic,is_member,spearman,mae
48,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,2,is_buried,1,0.7818525608702782,0.21341633250180042
49,BLAT_ECOLX_Firnberg_2014,Partial least squares,2,is_buried,1,0.7825949875112423,0.28916706175140566
50,BLAT_ECOLX_Firnberg_2014,Augmented Potts,2,is_buried,1,0.8466074045177472,0.19693226032318775
51,BLAT_ECOLX_Firnberg_2014,RITA regressor,2,is_buried,1,0.4937991758074185,0.32544624912212644
52,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,3,is_buried,1,0.7632148013238719,0.2220591015736079
53,BLAT_ECOLX_Firnberg_2014,Partial least squares,3,is_buried,1,0.7637734986225706,0.2964403028304354
54,BLAT_ECOLX_Firnberg_2014,Augmented Potts,3,is_buried,1,0.8242586883906798,0.20085017754845738
55,BLAT_ECOLX_Firnberg_2014,RITA regressor,3,is_buried,1,0.60094545638834,0.30669002663688943
56,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,4,is_buried,1,0.7678942494488824,0.2150970558798542
57,BLAT_ECOLX_Firnberg_2014,Partial least squares,4,is_buried,1,0.7699864967200403,0.305718293021566
58,BLAT_ECOLX_Firnberg_2014,Augmented Potts,4,is_buried,1,0.8272517086591744,0.19695055529129338
59,BLAT_ECOLX_Firnberg_2014,RITA regressor,4,is_buried,1,0.5642721294201956,0.32449035284753536
60,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,5,is_buried,1,0.7042637888464662,0.24565605963686063
61,BLAT_ECOLX_Firnberg_2014,Partial least squares,5,is_buried,1,0.7052578054313184,0.30754358735728504
62,BLAT_ECOLX_Firnberg_2014,Augmented Potts,5,is_buried,1,0.7650001876655881,0.2359507853043602
63,BLAT_ECOLX_Firnberg_2014,RITA regressor,5,is_buried,1,0.4679549080891588,0.3360808789106732
64,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,6,is_buried,1,0.7627208221472203,0.22336550638628683
65,BLAT_ECOLX_Firnberg_2014,Partial least squares,6,is_buried,1,0.7626893810297162,0.3042998561849937
66,BLAT_ECOLX_Firnberg_2014,Augmented Potts,6,is_buried,1,0.8138913238219728,0.20967899090305908
67,BLAT_ECOLX_Firnberg_2014,RITA regressor,6,is_buried,1,0.5469558231386314,0.31988479887253746
68,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,7,is_buried,1,0.7252339931497465,0.23011880985175318
69,BLAT_ECOLX_Firnberg_2014,Partial least squares,7,is_buried,1,0.7253727244829095,0.29145480527047135
70,BLAT_ECOLX_Firnberg_2014,Augmented Potts,7,is_buried,1,0.802426935135977,0.20938461271112935
71,BLAT_ECOLX_Firnberg_2014,RITA regressor,7,is_buried,1,0.5452652839215054,0.3052414457231159
72,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,8,is_buried,1,0.7237073269941393,0.2385862713431221
73,BLAT_ECOLX_Firnberg_2014,Partial least squares,8,is_buried,1,0.7236459745711795,0.3036094486518249
74,BLAT_ECOLX_Firnberg_2014,Augmented Potts,8,is_buried,1,0.7973167644312107,0.2172875445223728
75,BLAT_ECOLX_Firnberg_2014,RITA regressor,8,is_buried,1,0.5079693002781867,0.3259448622928884
76,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,9,is_buried,1,0.749241923918458,0.2290844743105327
77,BLAT_ECOLX_Firnberg_2014,Partial least squares,9,is_buried,1,0.7481229563998782,0.3056427254201304
78,BLAT_ECOLX_Firnberg_2014,Augmented Potts,9,is_buried,1,0.8073309132683467,0.21286932121310095
79,BLAT_ECOLX_Firnberg_2014,RITA regressor,9,is_buried,1,0.559553406014231,0.32207835393687784
80,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,0,is_connected,0,0.7684334559926478,0.2160646865384948
81,BLAT_ECOLX_Firnberg_2014,Partial least squares,0,is_connected,0,0.7693427229208699,0.28444763097164416
82,BLAT_ECOLX_Firnberg_2014,Augmented Potts,0,is_connected,0,0.8166672433853245,0.20184467528837227
83,BLAT_ECOLX_Firnberg_2014,RITA regressor,0,is_connected,0,0.5453495013262734,0.3134533172722902
84,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,1,is_connected,0,0.7705512301741468,0.19756626896204638
85,BLAT_ECOLX_Firnberg_2014,Partial least squares,1,is_connected,0,0.7700440901158504,0.2685591487164199
86,BLAT_ECOLX_Firnberg_2014,Augmented Potts,1,is_connected,0,0.8077307689895715,0.19484600606528263
87,BLAT_ECOLX_Firnberg_2014,RITA regressor,1,is_connected,0,0.470234507539149,0.31652303845125007
88,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,2,is_connected,0,0.7602216781908534,0.21611475740459432
89,BLAT_ECOLX_Firnberg_2014,Partial least squares,2,is_connected,0,0.7600834365436109,0.2907407058982624
90,BLAT_ECOLX_Firnberg_2014,Augmented Potts,2,is_connected,0,0.8165977029959163,0.20155342796469242
91,BLAT_ECOLX_Firnberg_2014,RITA regressor,2,is_connected,0,0.5776996066814077,0.30863197029628564
92,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,3,is_connected,0,0.8057972273319842,0.2010117640377813
93,BLAT_ECOLX_Firnberg_2014,Partial least squares,3,is_connected,0,0.80595500815008,0.27408058729248713
94,BLAT_ECOLX_Firnberg_2014,Augmented Potts,3,is_connected,0,0.8371574463492201,0.1951585134278274
95,BLAT_ECOLX_Firnberg_2014,RITA regressor,3,is_connected,0,0.49704874167306884,0.3255783703624215
96,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,4,is_connected,0,0.8053336725023151,0.19069594619573596
97,BLAT_ECOLX_Firnberg_2014,Partial least squares,4,is_connected,0,0.80491141502792,0.2652375588658945
98,BLAT_ECOLX_Firnberg_2014,Augmented Potts,4,is_connected,0,0.8250897380431116,0.1881235547167092
99,BLAT_ECOLX_Firnberg_2014,RITA regressor,4,is_connected,0,0.5331989047840616,0.3180065308108467
100,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,5,is_connected,0,0.7786758079996614,0.1908129521674095
101,BLAT_ECOLX_Firnberg_2014,Partial least squares,5,is_connected,0,0.7785636957780617,0.2665410093840387
102,BLAT_ECOLX_Firnberg_2014,Augmented Potts,5,is_connected,0,0.8398601778401215,0.16927695477855104
103,BLAT_ECOLX_Firnberg_2014,RITA regressor,5,is_connected,0,0.5103486420814541,0.31020644573757894
104,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,6,is_connected,0,0.8135615033217759,0.19685297198657814
105,BLAT_ECOLX_Firnberg_2014,Partial least squares,6,is_connected,0,0.813443691856317,0.266471223565517
106,BLAT_ECOLX_Firnberg_2014,Augmented Potts,6,is_connected,0,0.823353438402046,0.18985433212847885
107,BLAT_ECOLX_Firnberg_2014,RITA regressor,6,is_connected,0,0.5467944452280175,0.3113694404696868
108,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,7,is_connected,0,0.745175470181021,0.22644499391842937
109,BLAT_ECOLX_Firnberg_2014,Partial least squares,7,is_connected,0,0.7451630638040854,0.30205916265136384
110,BLAT_ECOLX_Firnberg_2014,Augmented Potts,7,is_connected,0,0.8022049502985791,0.20882033348373608
111,BLAT_ECOLX_Firnberg_2014,RITA regressor,7,is_connected,0,0.503714058333493,0.33617824058221696
112,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,8,is_connected,0,0.7740048333398081,0.21448278734039636
113,BLAT_ECOLX_Firnberg_2014,Partial least squares,8,is_connected,0,0.7741393834630503,0.2834935578425468
114,BLAT_ECOLX_Firnberg_2014,Augmented Potts,8,is_connected,0,0.819424395063544,0.19245172081739645
115,BLAT_ECOLX_Firnberg_2014,RITA regressor,8,is_connected,0,0.5086293626832837,0.3225638826423815
116,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,9,is_connected,0,0.7340524821112218,0.22085888623009453
117,BLAT_ECOLX_Firnberg_2014,Partial least squares,9,is_connected,0,0.7342243192148915,0.2808282647850583
118,BLAT_ECOLX_Firnberg_2014,Augmented Potts,9,is_connected,0,0.7899388456567099,0.20951539057225066
119,BLAT_ECOLX_Firnberg_2014,RITA regressor,9,is_connected,0,0.47629971864271076,0.3216827155099061
120,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,0,is_connected,1,0.6892074699384421,0.25148834468110143
121,BLAT_ECOLX_Firnberg_2014,Partial least squares,0,is_connected,1,0.6896075730823698,0.31726829083891334
122,BLAT_ECOLX_Firnberg_2014,Augmented Potts,0,is_connected,1,0.8250828370166745,0.21332655770734807
123,BLAT_ECOLX_Firnberg_2014,RITA regressor,0,is_connected,1,0.5353314915744373,0.3322777317506291
124,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,1,is_connected,1,0.7543359075545634,0.21066590062854681
125,BLAT_ECOLX_Firnberg_2014,Partial least squares,1,is_connected,1,0.75601114450686,0.2872692112921732
126,BLAT_ECOLX_Firnberg_2014,Augmented Potts,1,is_connected,1,0.8471098044119998,0.1836146626264936
127,BLAT_ECOLX_Firnberg_2014,RITA regressor,1,is_connected,1,0.5991046843825976,0.29195758700548213
128,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,2,is_connected,1,0.7530648373226632,0.23165661391072875
129,BLAT_ECOLX_Firnberg_2014,Partial least squares,2,is_connected,1,0.7544501606950006,0.30308734587176045
130,BLAT_ECOLX_Firnberg_2014,Augmented Potts,2,is_connected,1,0.8309902809759776,0.19563734674010236
131,BLAT_ECOLX_Firnberg_2014,RITA regressor,2,is_connected,1,0.5293130490134914,0.32628959515775896
132,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,3,is_connected,1,0.7706532265858121,0.2217004278552985
133,BLAT_ECOLX_Firnberg_2014,Partial least squares,3,is_connected,1,0.7719454270587189,0.3007008343857262
134,BLAT_ECOLX_Firnberg_2014,Augmented Potts,3,is_connected,1,0.8223705987295062,0.21746079369015892
135,BLAT_ECOLX_Firnberg_2014,RITA regressor,3,is_connected,1,0.5826933825281193,0.3106641701306877
136,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,4,is_connected,1,0.7401590234502073,0.22084245745808861
137,BLAT_ECOLX_Firnberg_2014,Partial least squares,4,is_connected,1,0.7397580017163353,0.29402105986399485
138,BLAT_ECOLX_Firnberg_2014,Augmented Potts,4,is_connected,1,0.8341056027641113,0.20152735957597154
139,BLAT_ECOLX_Firnberg_2014,RITA regressor,4,is_connected,1,0.5470244541071102,0.3023307296556633
140,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,5,is_connected,1,0.6898172142632879,0.23715250072181784
141,BLAT_ECOLX_Firnberg_2014,Partial least squares,5,is_connected,1,0.6894441625042799,0.30413916605717645
142,BLAT_ECOLX_Firnberg_2014,Augmented Potts,5,is_connected,1,0.7941317766783987,0.21782942441811004
143,BLAT_ECOLX_Firnberg_2014,RITA regressor,5,is_connected,1,0.5264837927914904,0.3225307456423356
144,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,6,is_connected,1,0.746528722727418,0.21896856273636436
145,BLAT_ECOLX_Firnberg_2014,Partial least squares,6,is_connected,1,0.7456206045178198,0.2872377882499329
146,BLAT_ECOLX_Firnberg_2014,Augmented Potts,6,is_connected,1,0.8074798910662334,0.21082017770952002
147,BLAT_ECOLX_Firnberg_2014,RITA regressor,6,is_connected,1,0.5162083897122872,0.3211374285195376
148,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,7,is_connected,1,0.7473721469425744,0.21929097483046056
149,BLAT_ECOLX_Firnberg_2014,Partial least squares,7,is_connected,1,0.7479929131384746,0.2876391085774878
150,BLAT_ECOLX_Firnberg_2014,Augmented Potts,7,is_connected,1,0.8465018373008597,0.1919738931858174
151,BLAT_ECOLX_Firnberg_2014,RITA regressor,7,is_connected,1,0.5316169903121686,0.31479007493167016
152,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,8,is_connected,1,0.7471548310595222,0.2270924608878446
153,BLAT_ECOLX_Firnberg_2014,Partial least squares,8,is_connected,1,0.7471728850654541,0.28703301198560627
154,BLAT_ECOLX_Firnberg_2014,Augmented Potts,8,is_connected,1,0.8377776731902812,0.2041278957820024
