,dataset,model,fold,structural_characteristic,is_member,spearman,mae
97,A2RQE2_9CELL,Partial least squares,4,is_connected,0,0.7774239658858563,0.2562145542071417
98,A2RQE2_9CELL,Augmented Potts,4,is_connected,0,0.7537149395545214,0.21855816745505693
99,A2RQE2_9CELL,RITA regressor,4,is_connected,0,0.5099470571628635,0.2900896147818333
100,A2RQE2_9CELL,Residue agnostic regressor,5,is_connected,0,0.7500488707887294,0.20095803720445682
101,A2RQE2_9CELL,Partial least squares,5,is_connected,0,0.7488143556479461,0.265693216523999
102,A2RQE2_9CELL,Augmented Potts,5,is_connected,0,0.7488156203671511,0.2098105325253792
103,A2RQE2_9CELL,RITA regressor,5,is_connected,0,0.5262377477024678,0.3049507675243939
104,A2RQE2_9CELL,Residue agnostic regressor,6,is_connected,0,0.7837495413920849,0.191784410749442
105,A2RQE2_9CELL,Partial least squares,6,is_connected,0,0.7849480732461754,0.2629534225445975
106,A2RQE2_9CELL,Augmented Potts,6,is_connected,0,0.8001925997229837,0.2029928410835492
107,A2RQE2_9CELL,RITA regressor,6,is_connected,0,0.47092577523722867,0.31262250130395847
108,A2RQE2_9CELL,Residue agnostic regressor,7,is_connected,0,0.7558570405652917,0.1932067233679212
109,A2RQE2_9CELL,Partial least squares,7,is_connected,0,0.757653740396646,0.24204345056234
110,A2RQE2_9CELL,Augmented Potts,7,is_connected,0,0.7556152184767118,0.2029819022555705
111,A2RQE2_9CELL,RITA regressor,7,is_connected,0,0.453847341713508,0.28824927260762945
112,A2RQE2_9CELL,Residue agnostic regressor,8,is_connected,0,0.7595330816769017,0.22426088629400412
113,A2RQE2_9CELL,Partial least squares,8,is_connected,0,0.7595936138974496,0.2787536554733073
114,A2RQE2_9CELL,Augmented Potts,8,is_connected,0,0.746188412582516,0.2353928494278324
115,A2RQE2_9CELL,RITA regressor,8,is_connected,0,0.43947283694634665,0.33127713097915784
116,A2RQE2_9CELL,Residue agnostic regressor,9,is_connected,0,0.8340090211757312,0.18049570066034723
117,A2RQE2_9CELL,Partial least squares,9,is_connected,0,0.8333348706251196,0.2575458408045865
118,A2RQE2_9CELL,Augmented Potts,9,is_connected,0,0.7779476528814784,0.2010857410778297
119,A2RQE2_9CELL,RITA regressor,9,is_connected,0,0.6131922007145001,0.27961110464061206
120,A2RQE2_9CELL,Residue agnostic regressor,0,is_connected,1,0.5372253128012577,0.17833475384907893
121,A2RQE2_9CELL,Partial least squares,0,is_connected,1,0.5406253059795398,0.21936815555799974
122,A2RQE2_9CELL,Augmented Potts,0,is_connected,1,0.6455848157955345,0.17774736193490467
123,A2RQE2_9CELL,RITA regressor,0,is_connected,1,0.33037370012337963,0.25814326642045426
124,A2RQE2_9CELL,Residue agnostic regressor,1,is_connected,1,0.6978751490789126,0.1760189741318232
125,A2RQE2_9CELL,Partial least squares,1,is_connected,1,0.6925433777673358,0.2103589450779055
126,A2RQE2_9CELL,Augmented Potts,1,is_connected,1,0.6257261917699081,0.1788830188760244
127,A2RQE2_9CELL,RITA regressor,1,is_connected,1,0.35393560136929414,0.23386661623000796
128,A2RQE2_9CELL,Residue agnostic regressor,2,is_connected,1,0.6271917211227189,0.15917659444406956
129,A2RQE2_9CELL,Partial least squares,2,is_connected,1,0.6289833471508451,0.21227833629502607
130,A2RQE2_9CELL,Augmented Potts,2,is_connected,1,0.673540698091626,0.15301626451588018
131,A2RQE2_9CELL,RITA regressor,2,is_connected,1,0.4598729680896628,0.2062802764828405
132,A2RQE2_9CELL,Residue agnostic regressor,3,is_connected,1,0.5947359146506094,0.17867146296518233
133,A2RQE2_9CELL,Partial least squares,3,is_connected,1,0.5948753423408916,0.2094346639965129
134,A2RQE2_9CELL,Augmented Potts,3,is_connected,1,0.618701582086634,0.18889262479904173
135,A2RQE2_9CELL,RITA regressor,3,is_connected,1,0.378680074066324,0.23408480878797158
136,A2RQE2_9CELL,Residue agnostic regressor,4,is_connected,1,0.6152312799014367,0.17079466282773034
