,dataset,model,fold,structural_characteristic,is_member,spearman,mae
68,AMY_BACSU,Residue agnostic regressor,7,is_buried,1,0.548356919475888,0.34257298789651536
69,AMY_BACSU,Partial least squares,7,is_buried,1,0.5488496048940801,0.3946454207395312
70,AMY_BACSU,Augmented Potts,7,is_buried,1,0.6138252127960632,0.3183652596799069
71,AMY_BACSU,RITA regressor,7,is_buried,1,0.3697296579509432,0.4068477577972973
72,AMY_BACSU,Residue agnostic regressor,8,is_buried,1,0.5785488639781521,0.3265535693802237
73,AMY_BACSU,Partial least squares,8,is_buried,1,0.5780404684095157,0.3914369671614795
74,AMY_BACSU,Augmented Potts,8,is_buried,1,0.6059952840157079,0.3129363204427212
75,AMY_BACSU,RITA regressor,8,is_buried,1,0.43412829337196424,0.39002611604222825
76,AMY_BACSU,Residue agnostic regressor,9,is_buried,1,0.5703109379480394,0.31416659688192705
77,AMY_BACSU,Partial least squares,9,is_buried,1,0.5696725827493855,0.3637293389351619
78,AMY_BACSU,Augmented Potts,9,is_buried,1,0.6136418235208377,0.30685771089937397
79,AMY_BACSU,RITA regressor,9,is_buried,1,0.38503344825358754,0.39732863336649044
80,AMY_BACSU,Residue agnostic regressor,0,is_connected,0,0.5257990622994074,0.23824574413852329
81,AMY_BACSU,Partial least squares,0,is_connected,0,0.5252971538465402,0.2638780727267256
82,AMY_BACSU,Augmented Potts,0,is_connected,0,0.5102532626894722,0.24314660615774683
83,AMY_BACSU,RITA regressor,0,is_connected,0,0.338783301006601,0.31170632975873436
84,AMY_BACSU,Residue agnostic regressor,1,is_connected,0,0.5287023089644519,0.2793268148638778
85,AMY_BACSU,Partial least squares,1,is_connected,0,0.5280711017479436,0.31671541889910887
86,AMY_BACSU,Augmented Potts,1,is_connected,0,0.493943861454847,0.29953427438103747
87,AMY_BACSU,RITA regressor,1,is_connected,0,0.3533221273966339,0.3395068809209766
88,AMY_BACSU,Residue agnostic regressor,2,is_connected,0,0.563592805383666,0.22790795888516976
89,AMY_BACSU,Partial least squares,2,is_connected,0,0.5630799348514348,0.26283615339105565
90,AMY_BACSU,Augmented Potts,2,is_connected,0,0.5232045312789463,0.25364532738372386
91,AMY_BACSU,RITA regressor,2,is_connected,0,0.3656003436747609,0.30447500988291704
92,AMY_BACSU,Residue agnostic regressor,3,is_connected,0,0.5591572248543735,0.2607036719388332
93,AMY_BACSU,Partial least squares,3,is_connected,0,0.4395709161081859,0.30410019116397086
94,AMY_BACSU,Augmented Potts,3,is_connected,0,0.5262407834323914,0.2788482286353459
95,AMY_BACSU,RITA regressor,3,is_connected,0,0.38815067485525123,0.34856499249400846
96,AMY_BACSU,Residue agnostic regressor,4,is_connected,0,0.5396091277065801,0.25663085948159353
97,AMY_BACSU,Partial least squares,4,is_connected,0,0.5392908581443935,0.28534118229409594
98,AMY_BACSU,Augmented Potts,4,is_connected,0,0.4834645142716169,0.2716364335184072
99,AMY_BACSU,RITA regressor,4,is_connected,0,0.31644905546676644,0.3307616080780062
100,AMY_BACSU,Residue agnostic regressor,5,is_connected,0,0.4738832424368555,0.2530958114016105
101,AMY_BACSU,Partial least squares,5,is_connected,0,0.4059179199718985,0.2790112327924254
102,AMY_BACSU,Augmented Potts,5,is_connected,0,0.40972083427265765,0.275669342240541
103,AMY_BACSU,RITA regressor,5,is_connected,0,0.2502030373076806,0.31643069489665676
104,AMY_BACSU,Residue agnostic regressor,6,is_connected,0,0.6072974678377556,0.22776576209833113
105,AMY_BACSU,Partial least squares,6,is_connected,0,0.6071405991445901,0.2567744990739638
106,AMY_BACSU,Augmented Potts,6,is_connected,0,0.5469903502990322,0.25357269110047664
107,AMY_BACSU,RITA regressor,6,is_connected,0,0.3511490125234169,0.31414172984279054
108,AMY_BACSU,Residue agnostic regressor,7,is_connected,0,0.486802306102115,0.26262510328719857
109,AMY_BACSU,Partial least squares,7,is_connected,0,0.4870478411230723,0.2920949771100425
110,AMY_BACSU,Augmented Potts,7,is_connected,0,0.4701943534467576,0.2724033480520905
111,AMY_BACSU,RITA regressor,7,is_connected,0,0.40491086707855645,0.3347815274378835
112,AMY_BACSU,Residue agnostic regressor,8,is_connected,0,0.5512028306189064,0.25045356948461106
113,AMY_BACSU,Partial least squares,8,is_connected,0,0.5509474920624042,0.28777616573329146
114,AMY_BACSU,Augmented Potts,8,is_connected,0,0.48155145718198833,0.2874445030195992
115,AMY_BACSU,RITA regressor,8,is_connected,0,0.32074335441724877,0.3199481042550071
116,AMY_BACSU,Residue agnostic regressor,9,is_connected,0,0.5633077907193735,0.23906818818341663
117,AMY_BACSU,Partial least squares,9,is_connected,0,0.5633842980304243,0.26510025971527384
